;address;area;metr_price;price;url
2720;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2721;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2722;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2723;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2724;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2725;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2726;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2727;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2728;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2729;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2730;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2731;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2732;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2733;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2734;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2735;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2736;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2737;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2738;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2739;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2740;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2741;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2742;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2743;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2744;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2745;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2746;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2747;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2748;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2749;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2750;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2751;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2752;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2753;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2754;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2755;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2756;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2757;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2758;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2759;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2760;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2761;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2762;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2763;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2764;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2765;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2766;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2767;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2768;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2769;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;108 м²;86 667 ₽ за м²/год;780 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2770;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;112 м²;109 286 ₽ за м²/год;1 020 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2771;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;258.6 м²;80 742 ₽ за м²/год;1 740 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2772;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;494.8 м²;58 205 ₽ за м²/год;2 400 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2773;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;20 м²;90 000 ₽ за м²/год;150 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2774;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;42 м²;71 429 ₽ за м²/год;250 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2775;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;56.3 м²;63 943 ₽ за м²/год;300 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2776;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;68.7 м²;73 362 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2777;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10с2;120 м²;50 000 ₽ за м²/год;500 000 ₽/мес;https://www.cian.ru/rent/commercial/263239311/
2778;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;17.1 м²;115 200 ₽ за м²/год;164 160 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2779;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;20.9 м²;100 800 ₽ за м²/год;175 560 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2780;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;24.1 м²;113 760 ₽ за м²/год;228 468 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2781;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;28.8 м²;108 000 ₽ за м²/год;259 200 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2782;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;42 м²;100 800 ₽ за м²/год;352 800 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2783;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;57.5 м²;108 000 ₽ за м²/год;517 500 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2784;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;100.3 м²;108 000 ₽ за м²/год;902 700 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2785;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;118.1 м²;100 800 ₽ за м²/год;992 040 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2786;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12;128 м²;110 493 ₽ за м²/год;1 178 592 ₽/мес;https://www.cian.ru/rent/commercial/263310459/
2787;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;39 м²;129 231 ₽ за м²/год;420 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2788;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;45 м²;96 000 ₽ за м²/год;360 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
2789;Москва, ЦАО, р-н Пресненский, наб. Пресненская, 10;79 м²;91 139 ₽ за м²/год;600 000 ₽/мес;https://www.cian.ru/rent/commercial/263317887/
